feature_out,importance
cat__Description_NEONATAL CARE SUITES RENOVATION,0.0
cat__Description_NETWORK CORE SWITCHES,0.0
cat__Description_NETWORK SMART CLASSROOM AND INTEGRATED A/V,0.0
cat__Description_NETWORK SWITCHES AND SERVERS,0.0
cat__Description_NETWORK SYSTEM ENHANCEMENT/REPLACEMENT,0.0
cat__Description_NEW A+ STEM LABS AT P.S. 018 EDWARD BUSH,0.0
cat__Description_NEW AMBULANCE FLATBUSH HATZOLAH,0.0
cat__Description_NEW AUDIO/VISUAL SYSTEM IN LIBRARY AT PS161Q,0.0
cat__Description_NEW BBQ AREA,0.0
cat__Description_NEW BLEACKER FOR BASEBALL FIELD NEW DORP HIGH SCHOOL (PRINCIPAL DEIDRE DEANGELIS),0.0
cat__Description_NEW BUILDING CONSTRUCTION,0.0
cat__Description_NEW BUILDING PROJECT PHASE II,0.0
cat__Description_NEW COMMUNITY CENTER (SHIRLEY CHISHOLM COMMUNITY CENTER) AT TILDEN PLAYGROUND IN BROOKLYN.  COST OF CONSTRUCTION. TOTAL COST IS 48.5 MILLION.,0.0
cat__Description_NEW COMPUTERS FOR COMPUTER LAB AT THE FREDERIC R. AND MARGARET COUDERT CLUBHOUSE,0.0
"cat__Description_NEW COMPUTERS, PRINTERS, AND NETWORKING FOR THE SOUTH HOLLIS, CAMBRIA HEIGHTS, ST. ALBANS AND SOUTH JAMAICA LIBRARIES.",0.0
cat__Description_NEW CONSTRUCTION,0.0
"cat__Description_NEW CONSTRUCTION OF 213 UNITS OF AFFORDABLE HOUSING, AND 18,000 SF COMMUNITY FACILITY SPACE IN SOUNDVIEW",0.0
cat__Description_NEW CORRIDOR ACCESS CONTROLS AND DOORS,0.0
cat__Description_NEW DECORATIVE ELEMENTS ADJACENT TO ROOSEVELT ISLAND TRAM,0.0
cat__Description_NEW DOORS FOR CLASSROOMS,0.0
cat__Description_NEW ELEVATOR AT 72 COLUMBIA,0.0
cat__Description_NEW EMERGENCY DEPARTMENT CONSTRUCTION,0.0
"cat__Description_NEW FLOORING, TABLES AND CHAIRS, SCHOOL COURTYARD",0.0
cat__Description_NEW GAMING LAB,0.0
cat__Description_NEW GYM PADDING,0.0
cat__Description_NEW GYMNASIUM FLOOR,0.0
cat__Description_NEW HKS FACILITY AT 180 LIVINGSTON STREET,0.0
cat__Description_NEW HKS FACILITY AT 180 LIVINGSTON STREET OUTFITTING,0.0
cat__Description_NEW HVAC UNIT FOR PUBLIC ASSEMBLY SPACE AT I.S. 62,0.0
cat__Description_NEW HYDROPONIC LAB,0.0
cat__Description_NEW LAB CONSTRUCTION,0.0
cat__Description_NEW LAPTOP CARTS,0.0
cat__Description_NEW LAPTOP DEVICES AND CANCELLING HEADPHONES FOR STUDENTS.,0.0
cat__Description_NEW LAPTOPS,0.0
"cat__Description_NEW LOBBY AND WAITING AREA FOR PATIENTS; INCLUDE NEW RECEPTION DESK, ENLARGE MAIN ENTRYWAY AND NEW ADA COMPLIANT RESTROOM",0.0
cat__Description_NEW MEDIA/DATA SCIENCE LAB,0.0
cat__Description_NEW MOBILE FOOD PANTRY UNIT,0.0
cat__Description_NEW MOBILE SCIENCE LABORATORY.,0.0
cat__Description_NEW MULTIPURPOSE ROOM,0.0
cat__Description_NEW MUSEUM,0.0
cat__Description_NEW MUSEUM PROJECT,0.0
cat__Description_NEW PERIMETER FENCING,0.0
"cat__Description_NEW PORTABLE HYPERFINE MRI MACHINE FOR OUR ICU, EMERGENCY DEPARTMENT AND NEUROLOGY TEAMS",0.0
cat__Description_NEW PROJECTOR SCREEN FOR THE GYMNATORIUM,0.0
cat__Description_NEW RESIDENTIAL DEVELOPMENT AT 141 MONTGOMERY STREET,0.0
cat__Description_NEW ROOF AND REPLACEMENT OF THE HVAC SYSTEM,0.0
cat__Description_NEW ROOFEXTERIOR WORKAND HVAC,0.0
cat__Description_NEW SCIENCE LAB,0.0
cat__Description_NEW SEATS FOR THE AUDITORIUM IN PS 105 IN THE BRONX,0.0
cat__Description_NEW SEATS IN AUDITORIUM AT PS 100Q,0.0
"cat__Description_NEW SECURITY SYSTEM, INSIDE AND OUT AT PS 123Q",0.0
cat__Description_NEW SENSORY GYM,0.0
cat__Description_NEW SHUTTLE SHELTER BUILD UP,0.0
cat__Description_NEW SOUND SYSTEM FOR MUSIC ROOM,0.0
"cat__Description_NEW STREET TREES FOR DISTRICT 34 (WILLIAMSBURG, BUSHWICK, RIDGEWOOD)",0.0
cat__Description_NEW STUDENT LOCKERS,0.0
cat__Description_NEW TECH SYSTEM & WI-FI,0.0
cat__Description_NEW TREE PLANTING WITH TREE GUARDS IN COUNCIL DISTRICT 3,0.0
cat__Description_NEW VEHICLE TO DELIVERY HOME MEALS,0.0
cat__Description_NEW VICTORY ROOF AND HVAC REPLACEMENT,0.0
cat__Description_NEW WATER FOUNTAINS,0.0
cat__Description_NEW YORK CITY DEPARTMENT OF TRANSPORTATION - CHRISTOPHER LANE EXTENSION,0.0
cat__Description_NEW YORK CITY DEPARTMENT OF TRANSPORTATION ADDITIONAL FUNDS (FUNDED IN FY 19 BY CM AND SPEAKER) TO COMPLETE PROJECT,0.0
cat__Description_NEW YORK PUBLIC LIBRARY - TECHNOLOGY UPGRADES THROUGHOUT CD 49,0.0
cat__Description_NEWTOWN HS FIELD CONPREHENSIVE RENOVATION,0.0
cat__Description_NOBLE PLAYGROUND RECONSTRUCTION,0.0
cat__Description_NON-WATER-BASED FIRE SUPPRESSION,0.0
cat__Description_NORTH SERVICE YARD ACCESS,0.0
cat__Description_NORTHERN MANHATTAN EQUITIES 111 TO DEVELOP TWO BUILDINGS COMPRISING OF 52 UNITS IN HARLEM NY.,0.0
cat__Description_NUYORICAN POETS CAFE RENOVATION,0.0
cat__Description_NYC TECH COLLEGE - PEARL BUILDING RENOVATIONS,0.0
cat__Description_NYPD MOUNTED UNIT FOR FACILITY BETTERMENTS,0.0
cat__Description_NYPD SECURITY CAMERAS TO BE LOCATED IN COUNCIL DISTRICT 47.,0.0
cat__Description_New computers,0.0
cat__Description_OCCUPATIONAL THERAPY ROOM UPGRADES,0.0
cat__Description_OSBORN PLAYGROUND - CONVERT EXISTING FIELD TO SYNTHETIC TURF WITH PERIMETER TRACK AND ACCESS RAMP.  (PHASE 1),0.0
cat__Description_OUTDOOR AREA RENOVATIONS,0.0
cat__Description_OUTDOOR DIGITAL SIGN AND SCHOOL BEAUTIFICATION,0.0
cat__Description_OUTDOOR PLAZA CAMERAS FOR WISE TOWERS,0.0
cat__Description_OUTDOOR RENOVATION OF THE ENCLOSURE,0.0
cat__Description_OUTDOOR SCHOOL YARD RENOVATION,0.0
cat__Description_OUTFIT AND EQUIPMENT FOR A THRIFT SHOP/CAFE.,0.0
cat__Description_OUTFITTING A NEWLY RENOVATED SPACE TO EXPAND OHEL'S ABILITY TO PROVIDE MENTAL HEALTH THERAPY,0.0
cat__Description_OUTFITTING FOR NEW HEADQUARTERS,0.0
cat__Description_OUTFITTING THE BRONXS NEW MOBILE LAB,0.0
cat__Description_OUTIFT NEW STEM CENTER AT THE ANDREW FREEMAN HOME,0.0
cat__Description_OUTREACH VAN PURCHASE,0.0
cat__Description_OUTWARD BOUND TECH UPGRADE,0.0
cat__Description_OVERHEAD DOOR REPLACEMENT,0.0
cat__Description_OVERHEAD DOOR REPLACEMENT AT ENGINE 309/LADDER 159 BROOKLYN,0.0
cat__Description_OVERHEAD DOOR REPLACEMENT FOR FDNY LADDER 119,0.0
cat__Description_OVERHEAD DOORS,0.0
cat__Description_P.S. 5 DR. RONALD E. MCNAIR COMPUTER LAB UPGRADE,0.0
cat__Description_P.S.101Q BATHROOM RENOVATIONS,0.0
cat__Description_P.S.139Q BATHROOM RENOVATIONS,0.0
cat__Description_P.S.144Q WATER FOUNDATINS AND WATER BOTTLE FILL STATIONS,0.0
cat__Description_P.S.196Q WATER FOUNDATINS AND WATER BOTTLE FILL STATIONS,0.0
cat__Description_P.S.206Q BATHROOM RENOVATIONS,0.0
cat__Description_P.S.220Q BATHROOM RENOVATIONS,0.0
cat__Description_P.S.220Q TECHNOLOGY PURCHASES,0.0
cat__Description_PA SYSTEM,0.0
cat__Description_PA SYSTEM UPGRADE,0.0
cat__Description_PA System renovation,0.0
cat__Description_PA system renovation,0.0
cat__Description_PACKER,0.0
cat__Description_PARAMOUNT HOTEL SUPRTV. HSG/SAFE HAVEN,0.0
cat__Description_PARK CONSTRUCTION AND UPGRADES (P  CN0986),0.0
cat__Description_PARK RENOVATION,0.0
cat__Description_PARK RENOVATIONS,0.0
cat__Description_PARK TRAIL,0.0
cat__Description_PARK UPGRADES,0.0
cat__Description_PARKHOUSE AT EAST RIVER STATE PARK,0.0
cat__Description_PARKING LOT RECONSTRUCTION,0.0
cat__Description_PARKING LOT RENOVATION,0.0
cat__Description_PARKING LOT SECURITY POLES,0.0
cat__Description_PARKING LOT/PLAYGROUND REPLACMENT,0.0
cat__Description_PARTICIPATORY BUDGETING: REAL TIME PASSENGER BUS ARRIVAL SIGNS,0.0
cat__Description_PASSENGER VAN.,0.0
"cat__Description_PATH-PERMANET REPLACEMENT, RAIL TRACK WALK REHAB, LEAD PAINT ENCAPULSTION, LIGHTING",0.0
"cat__Description_PATHS, GRASS LAWNS DRAINAGE, LIGHTING,WATER SERVICE, DRINKING FOUNTAINS, BENCHES,LANDSCAPING.",0.0
cat__Description_PATHWAY REPAVINGS AND IMPROVEMENTS TO ENTRANCE TO PARK AS WELL AS MEMORIAL AREA UPGRADES,0.0
cat__Description_PATHWAYS TO INCLUSION: ACCESSIBLE TRANSPORTATION VEHICLE PURCHASE FOR PERSONS WITH DISABILITIES,0.0
cat__Description_PATIENTTOUCH PLATFORM FOR SAINT MARYS,0.0
cat__Description_PERFORMING ARTS CENTER UPGRADES,0.0
cat__Description_PERIMETER SIDEWALKS,0.0
cat__Description_PERMAMENT HOME FOR THE BROOKLYN MUSUEM'S AFRICAN COLLECTION,0.0
cat__Description_PET/CT SCANNER AT MOUNT SINAI ST. LUKES,0.0
cat__Description_PHASE 1 (SPLIT FUND WITH CN1605),0.0
cat__Description_PHASE 1 OF CHESTER PARK,0.0
cat__Description_PHASE 2,0.0
cat__Description_PHASE 2  ELLA FITZGERALD,0.0
cat__Description_PHASE 2 ADULT FITNESS AREA,0.0
cat__Description_PHASE 2 OF RECONSTRUCTION OF THE HISTORIC MORRIS JUMEL MANSION,0.0
cat__Description_PHASE 2 RECONSTRUCT TWO SMALL ADJACENT PLAYGROUNDS INCLUDING PLAY EQUIPMENTSAFETY SURFACELANDSCAPINGLIGHTING,0.0
cat__Description_PHASE 2 RENOVATION OF 74 EAST 4TH STREET,0.0
cat__Description_PHASE 2 SCHOOL YARD REFURBISHMENT,0.0
cat__Description_PHASE 2 TO INCLUDE RECONSTRUCTION OF OVAL IN MARINE PARK.,0.0
cat__Description_PHASE 3,0.0
cat__Description_PHASE II OF CONSTRUCTION UPGRADES TO LAB FACILITIES - TECHNICAL ADJUSTMENT,0.0
cat__Description_PHASE II OF LIBRARY RENOVATION,0.0
cat__Description_PHASE II OF WINDOW/EXTERIOR RESTORATION,0.0
cat__Description_PHASE TWO EXTERIER RENOVATION,0.0
cat__Description_PHILIPS AZURION BIPLANE IMAGING SYSTEM PURCHASE (SPLIT FUND WITH NC0756),0.0
cat__Description_PHILIPS AZURION SYSTEM FOR TREATMENT OF STROKES AND ANEURYSMS (SPLIT FUND WITH,0.0
cat__Description_PHYSICAL ACCESS CONTROL SYSTEM FOR THE NEWMAN VERTICAL CAMPUS,0.0
cat__Description_PICK UP TRUCK (SPLIT FUND WITH PO CN0473),0.0
cat__Description_PICK UP TRUCK (SPLIT FUND WITH PO CN0535),0.0
cat__Description_PIER 45 PAVER AND LANDSCAPE RESTORATION,0.0
cat__Description_PIER 51 PLAYGROUND RESURFACING AND CONCRETE BASE,0.0
cat__Description_PIER 84 DOG RUN RECONSTRUCTION,0.0
cat__Description_PLANT 100 NEW TREES WITH GUARDS,0.0
cat__Description_PLANTING 30 NEW TREES WITH GUARDS ON SIDEWALKS THROUGHOUT THE DISTRICT.,0.0
cat__Description_PLAY 4 ALL INCLUSIVE PLAYGROUND,0.0
cat__Description_PLAY YARD RENOVATION,0.0
cat__Description_PLAYGROUND,0.0
cat__Description_PLAYGROUND  IS 51 (PRINCIPAL NICHOLAS MELE),0.0
cat__Description_PLAYGROUND IMPROVEMENT FOR VLADECK HOUSES,0.0
cat__Description_PLAYGROUND RECONSTRUCTION,0.0
cat__Description_PLAYGROUND RENOVATION,0.0
"cat__Description_PLAYGROUND RENOVATION INCLUDING REPAVING, PLAY EQUIPMENT WITH ADA ACCESS",0.0
cat__Description_PLAYGROUND RENOVATION.,0.0
cat__Description_PLAYGROUND RENOVATIONS,0.0
cat__Description_PLAYGROUND UPGRADE,0.0
cat__Description_PLAYGROUND UPGRADE (SPLIT FUND WITH CN1433),0.0
cat__Description_PLAYHOUSE RENOVATION AND UPGRADE,0.0
cat__Description_PLUMBING AND FA╬ñADE WORK,0.0
cat__Description_PLUMBING AND HEATING UPGRADES. HPD APPLICATION 13-351626-U7099.,0.0
cat__Description_PODCAST & VIDEO PRODUCTION STUDIO,0.0
cat__Description_PODIUM RENOVATION PROJECT,0.0
cat__Description_PODIUM UPGRADES,0.0
cat__Description_POINT-OF-CARE ULTRASOUND SYSTEM,0.0
cat__Description_POLICE BOAT,0.0
cat__Description_POMONOK COMMUNITY CENTER RENOVATION,0.0
cat__Description_POND DREDGING (P CN0919),0.0
cat__Description_PORTABLE STAGE AND UTILITY VEHICLE,0.0
cat__Description_PORTICO RESTORATION (PV NC1325),0.0
cat__Description_PREGONES: NEW BUILDING (BRONX),0.0
cat__Description_PRESS BOX,0.0
cat__Description_PROGRAMMING VANS,0.0
cat__Description_PROJECT 5B SWAMP FOREST,0.0
cat__Description_PROJECT RENEWAL HEADQUARTERS OUTFIT,0.0
cat__Description_PROJECT WILL PROVIDE 15 PROMETHEANS THROUGHOUT RIVERTON CHARTER SCHOOL,0.0
cat__Description_PROJECT WILL PROVIDE COMPUTERS AND COMPUTER CARTS,0.0
cat__Description_PROJECT WILL PROVIDE FOUNTAINS AND BOTTLE FILLING STATIONS AT 29Q037,0.0
cat__Description_PROJECT WILL PROVIDE FOUNTAINS AND BOTTLE FILLING STATIONS AT 29Q147,0.0
cat__Description_PROJECT WILL PROVIDE FOUNTAINS AND BOTTLE FILLING STATIONS AT 29Q892,0.0
cat__Description_PROJECT WILL PROVIDE LAPTOP CARTS AND LAPTOPS FOR 28Q284,0.0
cat__Description_PROJECT WILL PROVIDE LAPTOP CARTS AND LAPTOPS FOR 29Q176,0.0
cat__Description_PROJECT WILL PROVIDE LAPTOPS FOR THE INSTITUTE FOR HEALTH PROFESSIONS,0.0
cat__Description_PROJECT WILL PROVIDE LIGHTING AND SOUND UPGRADES FOR THE AUDITORIUM IN PS 140Q,0.0
cat__Description_PROJECT WILL PROVIDE SMARTBOARDS FOR SEVEN CLASSROOMS AT PATHWAYS COLLEGE PREPATORY SCHOOL,0.0
"cat__Description_PROJECT WILL PROVIDE TECHNOLOGY UPGRADES FOR MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY HIGH SCHOOL",0.0
cat__Description_PROJECT WILL PROVIDE TWO CLASSROOM LAB UPGRADES FOR PS 134 Q,0.0
cat__Description_PROJECT WILL PROVIDE TWO MOBILE SCIENCE CARTS,0.0
cat__Description_PROJECT WILL PROVIDE TWO WIRELESS CLASSROOM TECHNOLOGY ENVIRONMENTS,0.0
cat__Description_PROJECT WILL PROVIDE TWO WIRELESS INTERACTIVE WHITE BOARD PRESENTATION STATIONS,0.0
cat__Description_PROJECT WILL PROVIDE UPGRADES TO THE ANTIQUATED SOUND SYSTEM,0.0
cat__Description_PROJECT WILL PROVIDE UPGRADES TO THE AUDITORIUM AT 29Q176,0.0
cat__Description_PROJECT WILL PROVIDE UPGRADES TO THE LOCKER ROOM FACILITIES AT 29Q490,0.0
cat__Description_PROJECT WILL PROVIDE WIRELESS CLASSROOM TECHNOLOGY FOR THREE CLASSROOMS,0.0
cat__Description_PROJECT WILL UPGRADE THE GYMNASIUM FLOOR,0.0
cat__Description_PROJECTION SYSTEM,0.0
cat__Description_PROMETHEAN ACTIV PANELS,0.0
"cat__Description_PROMETHEANAN BOARDS FOR P233 AND 60 NEW LAPTOPS WITH 2 LAPTOP CARTS, AND 14 NEW APPLE DESKTOP COMOPUTERS",0.0
cat__Description_PROPERTY ACQUISITION,0.0
cat__Description_PROPERTY ACQUISTION TO BUILD A NEW COMMUNITY CENTER,0.0
cat__Description_PROPOSED UPGRADE TO IMPROVE THE BUILDING'S ENERGY EFFICIENCY,0.0
cat__Description_PROPSECT PARK ALLAINCE - RESTORATION OF FIELD 4 AT THE PARADE GROUND,0.0
"cat__Description_PROSPECT PLAZA COMMUNITY CENTER IS A 14,000 SQ. FT. PURPOSE-BUILT MULTI-SERVICE FACILITY, AND THE PURPOSE OF THE REQUESTED FUNDING IS TO PROVIDE THE FURNITURE, FIXTURES AND EQUIPMENT (FFE) TO OUTFIT THE NEW FACILITY. THE CENTER INCLUDES A LARGE MULTI-PURP",0.0
cat__Description_PROVIDE A TEMPORARY SPACE FOR WOODHAVEN LIBRARY DURING INTERIOR RENOVATION PROJECT,0.0
cat__Description_PROVIDE TECHNOLOGY UPGRADES TO ALL NYPL LIBRARIES WITHIN DISTRICT 1,0.0
cat__Description_PS 175Q COOLING SYSTEM,0.0
cat__Description_PS 30K TECHNOLOGY PURCHASES,0.0
cat__Description_PS111X CAFETERIA/MULTIPURPOSE ROOM,0.0
cat__Description_PUBLIC ADDRESS SYSTEM UPGRADE,0.0
cat__Description_PUBLIC ANNOUNCEMENT SYSTEM REPLACEMENT AT 75Q048 (D75@PS48Q),0.0
cat__Description_PUBLIC AREAS ACCESSIBILITY AND INCLUSION PROJECT,0.0
cat__Description_PUBLIC ROOF GARDEN,0.0
cat__Description_PUBLIC SAFETY CAMERAS FOR 75TH AND 1ST AVENUE ON SOUTHWEST CORNER,0.0
cat__Description_PUBLIC SAFETY EQUIPMENT UPGRADES,0.0
cat__Description_PURCHASE A MOBILE MAMMOGRAPHY SYSTEM,0.0
cat__Description_PURCHASE COMPUTER BUILDING KITS FOR STUDENTS,0.0
"cat__Description_PURCHASE COMPUTERS (LAPTOPS, DESKTOPS, CHROMEBOOKS, IPADS), PRINTERS AND SMARTBOARDS",0.0
cat__Description_PURCHASE DIGITAL FLUOROSCOPY,0.0
cat__Description_PURCHASE EQUIPMENT FOR PT STUDY,0.0
cat__Description_PURCHASE LAPTOPS,0.0
cat__Description_PURCHASE LAPTOPS FOR 29Q492. TECHNOLOGY EQUIPMENT (MAC AIR - BROADCAST JOURNALISM PROGRAM) & CHROME BOOKS,0.0
"cat__Description_PURCHASE LAPTOPS, CHROME BOOKS, SMARTBOARDS, MOBILE SMARTBORDS FOR RELATED SERVICE PROVIDERS, PRINTERS, AND ADDITIONAL TECHNOLOGY UPGRADES.",0.0
cat__Description_PURCHASE MAMMOGRAM MACHINE AT NORTH CENTRAL BRONX HOSPITAL,0.0
cat__Description_PURCHASE MULTIHOG FOR SANITATION TO MECHANICALLY CLEAN AND PLOW SNOW FROM BIKE LANES AND OTHER NARROW LOCATIONS.,0.0
cat__Description_PURCHASE NEW AMBULANCE,0.0
cat__Description_PURCHASE NEW DEVICES FOR ALL STUDENTS,0.0
cat__Description_PURCHASE OF (1) A+ MOBILE STEM LAB FOR CODING & (9) A+ MOBILE STEM LAB FOR ILC,0.0
cat__Description_PURCHASE OF A COMMERCIAL GRADE COMPOSTING SYSTEM WITH AN AUTO-LOADER THAT CAN HANDLE OVER A TON OF FOOD SCRAPS PER WEEK.,0.0
cat__Description_PURCHASE OF A DOUBLE CAB PICK UP TRUCK,0.0
cat__Description_PURCHASE OF A VAN.,0.0
cat__Description_PURCHASE OF A VEHICLE,0.0
cat__Description_PURCHASE OF A WATER PUMP TRUCK,0.0
cat__Description_PURCHASE OF BUSES FOR PILOT PROGRAM,0.0
cat__Description_PURCHASE OF C-ARMS BY THE HOSPITAL FOR SPECIAL SURGERY,0.0
cat__Description_PURCHASE OF COMMUNITY FACILITY SPACE FOR A COMMUNITY CENTER AT 69-10 34TH AVE,0.0
cat__Description_PURCHASE OF COMPUTERS AND OTHER TECHNOLOGY,0.0
"cat__Description_PURCHASE OF COMPUTERS, TABLETS AND SMART BOARDS.",0.0
cat__Description_PURCHASE OF FIREZONE TECHNOLOGY,0.0
cat__Description_PURCHASE OF IMAGING EQUIPMENT,0.0
cat__Description_PURCHASE OF LAPTOPS AND OTHER TECHNOLOGY FOR THE MIDDLE SCHOOL,0.0
cat__Description_PURCHASE OF NEW EQUIPMENT,0.0
cat__Description_PURCHASE OF NEW VEHICLE,0.0
"cat__Description_PURCHASE OF PASSENGER TRANSPORTATION VEHICLE FOR GOTHAM HEALTH, BELVIS",0.0
cat__Description_PURCHASE OF PASSENGER/WHEELCHAIR VANS,0.0
cat__Description_PURCHASE OF PUMPER VEHICLE.,0.0
cat__Description_PURCHASE OF SONOGRAPHY EQUIPMENT AND EXPANSION OF THE SONOGRAPHY PROGRAM,0.0
cat__Description_PURCHASE OF TRACTOR WITH ATTACHMENTS,0.0
cat__Description_PURCHASE OF TRUCKS,0.0
cat__Description_PURCHASE OF VEHICLE,0.0
cat__Description_PURCHASE OF VEHICLE TO TRANSPORT DOMESTIC VIOLENCE OFFICERS,0.0
cat__Description_PURCHASE OF VEHICLES,0.0
cat__Description_PURCHASE OF WOMEN'S AND CHILDREN CENTER (ED NC014),0.0
cat__Description_PURCHASE REAL PROPERTY,0.0
cat__Description_PURCHASE THREE (3) HOTSHOT VEHICLES FOR HOME DELIVERED MEAL PROGRAM FOR QUEENS COMMUNITY DISTRICTS 4 AND 6.,0.0
cat__Description_PURCHASE VEHICLE FOR PARKS DISTRICT 6 USE,0.0
cat__Description_PURCHASE WHEELCHAIR ACCESSIBLE VAN,0.0
"cat__Description_PURCHASE, INSTALLATION, AND NECESSARY OUTFITTING OF A CT SCANNER",0.0
"cat__Description_PURCHASING PROMETHEAN BOARDS, LAPTOPS AND IPADS FOR PS 212",0.0
cat__Description_PURSUIT COMMUNITY TECHNOLOGY HUB INITIAL OUTFITTING,0.0
cat__Description_Park renovation,0.0
cat__Description_Playground Renovation,0.0
cat__Description_Playground and Field renovation,0.0
cat__Description_Program Space Renovation (PW NC0852),0.0
cat__Description_Purchase VR headsets and cameras,0.0
cat__Description_Purchase laptops and auxiliary technology for students.,0.0
cat__Description_QPL ASTORIA LIBRARY - ADDED FUNDS FOR CURRENT RECONSTRUCTION,0.0
"cat__Description_QUEENS COMMUNITY HOUSE, INC. RENOVATION OF THE FOREST HILLS COMMUNITY CENTER",0.0
cat__Description_QUEENS PUBLIC LIBRARY SYSTEM-WIDE CAPITAL IMPROVEMENTS,0.0
cat__Description_QUEENSBORO BRIDGE SOUTH OUTER ROADWAY CONVERSION,0.0
cat__Description_QUEENSBOROUGH COMMUNITY COLLEGE GYM UPGRADE,0.0
cat__Description_RADIOLOGY & WOUNDCARE EQUIP REPLACEMENT,0.0
cat__Description_RADIOLOGY 3D MAMMOGRAPHY UNIT; STEREO TAQCTIC BIOPSY TABLE; 2 REPLACEMENT PASSENGER SHUTTLES,0.0
cat__Description_RE-SURFACE ASPHALT TRACK.,0.0
cat__Description_RE-SURFACING OF THE COURTYARD,0.0
cat__Description_REAL PROPERTY ACQUISITION,0.0
cat__Description_REAL PROPERTY ACQUISITION FOR THE OPERATION OF A SENIOR CENTER CATERED TO THE SOUTH ASIAN COMMUNITY,0.0
cat__Description_REAL PROPERTY ACQUISITION OF 80A 4TH AVE,0.0
cat__Description_REAL TIME PASSENGER CLOCKS TO BE INSTALLED IN D14,0.0
cat__Description_REALLOCATION OF FUNDING FROM 801 GOVISSPWK.,0.0
cat__Description_REALLOCATION OF FUNDING FROM ACADEMIC LEARNING CENTER PROJECT 042 NY021-016.,0.0
cat__Description_REALLOCATION OF FUNDING FROM DOT PROJECT 841 TFD005X01.,0.0
cat__Description_REALLOCATION OF PRIOR FUNDING FROM EXISTING PROJECT 096 HRDNGREEN TO NEW SCOPE FOR DEMOLITION AND NEW CONSTRUCTION. CAPGRANTS ID 46-418897-S7600,0.0
cat__Description_REALLOCATION OF PRIOR FUNDING IN 850 HL99PROJR FOR NEW WORK SCOPE TOWARDS INITIAL OUTFITTING. CAPGRANTS ID 132602882-U6942,0.0
cat__Description_REALLOCATION OF PRIOR FUNDING IN 850 HLDNFLUSH TOWARDS NEW PROJECT FOR MAMMOGRAPHY AND ULTRASOUND UNITS. CAPGRANTS ID 11-163178-D2245,0.0
cat__Description_REALLOCATION OF PRIOR FUNDING IN 850 ROADNYC2 TO 801 ROADNYC3 FOR CONSTRUCTION. CAPGRANTS ID 11-334438-G3346,0.0
cat__Description_REALLOCATION OF PRIOR FUNDING IN THREE PROJECTS TOWARDS NEW PROJECT FOR INITIAL OUTFITTING. CAPGRANTS ID 13-162406-L4986,0.0
"cat__Description_RECONSTRUCT 6 BLOCKS OF THE SOUTHBOUND (WEST SIDE) MALLS INCLUDING TREE PRUNING AND PLANTING, NEW ASPHALT PAVEMENT ON BIKEPATH, NEW CONCRETE ON PEDESTRIAN PATH, REPLACE BENCHES, REPAIR RAIL, SIGNS.",0.0
cat__Description_RECONSTRUCT AND UPGRADE THE J HOOD WRIGHT ENTRANCE PLAZA,0.0
"cat__Description_RECONSTRUCT BASKETBALL COURT WITH LEXAN BACKBOARDS, COLOR SEAL COAT AND 3 TIER BLEACHER AND 4 HANDBALL COURTS",0.0
"cat__Description_RECONSTRUCT HANDBALL COURTS AND WALL WITH ALL NEW ASPHALT, INCLUDE NEW SITTING AREAS",0.0
"cat__Description_RECONSTRUCT OUTDATED PLAYGROUND INCLUDING SPRAY SHOWER, PLAY EQUIPMENT, SAFETY SURFACE, BENCHES, LANDSCAPING, DRAINAGE, PAVEMENT AND INCREASE LIGHTING.",0.0
"cat__Description_RECONSTRUCT PLAYGROUND INCLUDING NEW PAVEMENT, DRAINAGE, PLAY EQUIPMENT, FENCING, LANDSCAPING, BENCHES, & SPRAY SHOWER WATER FEATURE",0.0
"cat__Description_RECONSTRUCT PLAYGROUND INCLUDING PLAY EQUIPMENT, SAFETY SURFACE, BOLLARD SPRAY SHOWER, DRAINAGE, PAVEMENT, LANDSCAPING",0.0
cat__Description_RECONSTRUCT THE BASKETBALL COURT AREA,0.0
cat__Description_RECONSTRUCTION AND REGRADING TO PREVENT FLOODING AT FOREST HILLS LIBRARY,0.0
cat__Description_RECONSTRUCTION OF DONGAN PLAYGROUND,0.0
cat__Description_RECONSTRUCTION OF DUGAN PLAYGROUND,0.0
cat__Description_RECONSTRUCTION OF GREENBELT RECREATION CENTER FIELD RECONSTRUCTION,0.0
cat__Description_RECONSTRUCTION OF HANDBALL AND BASKETBALL COURTS AND CONSTRUCTION OF A NEW SKATE AREA AT RUSSELL PEDERSON PLAYGROUND,0.0
"cat__Description_RECONSTRUCTION OF PATHS, OVER LOOK SITTING AREA, PAINT FLAGPOLE, DRAINAGE, BENCHES, CAF╬ÿ SEATING, LIGHTING, AND LANDSCAPING",0.0
"cat__Description_RECONSTRUCTION OF PERGOLA, IMPROVEMENTS TO ENTRANCE PLAZA, SHIRLEY CHISHOLM MONUMENT.",0.0
cat__Description_RECONSTRUCTION OF PROSPECT PARK COMFORT STATION AT PARKSIDE AVENUE/OCEAN AVENUE.,0.0
cat__Description_RECONSTRUCTION OF SEATING AREA ALONG AMSTERDAM AVENUE IN MANHATTAN,0.0
cat__Description_RECONSTRUCTION OF SIR WILLAM'S DOG RUN,0.0
cat__Description_RECONSTRUCTION OF SPANISH STEPS,0.0
